id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
21924009,2018-10-07 14:22:00,53,3267,$25.44,Online Transaction,15143,ONLINE,,,4784,
21924420,2018-10-07 15:47:00,1857,4418,$18.91,Chip Transaction,97974,Florham Park,NJ,7932.0,5812,
21925119,2018-10-07 19:08:00,234,62,$53.19,Chip Transaction,100058,Mesquite,TX,75150.0,4900,
21925481,2018-10-07 21:35:00,1228,4332,$2.02,Chip Transaction,96049,Austin,TX,78705.0,5541,
21925719,2018-10-07 23:38:00,1069,5167,$46.39,Online Transaction,39021,ONLINE,,,4784,
21925747,2018-10-08 00:04:00,1229,3282,$269.53,Chip Transaction,7777,Boulder,CO,80305.0,3684,
21925887,2018-10-08 03:13:00,1534,6102,$75.68,Chip Transaction,22938,Reading,PA,19604.0,5812,
21925920,2018-10-08 04:13:00,1413,2255,$1.62,Chip Transaction,28965,Unionville,IN,47468.0,5411,
21925934,2018-10-08 04:43:00,1915,5031,$76.56,Chip Transaction,19947,Monroe,NY,10950.0,5300,
21926888,2018-10-08 09:46:00,86,4041,$3.54,Chip Transaction,75781,Barnwell,SC,29812.0,5411,
21927026,2018-10-08 10:14:00,1486,4345,$30.85,Swipe Transaction,13796,Glen Alpine,NC,28628.0,5310,
21927175,2018-10-08 10:45:00,1137,3688,$109.98,Chip Transaction,75781,Hendersonville,NC,28739.0,5411,
21927266,2018-10-08 11:03:00,1546,5504,$14.05,Chip Transaction,61195,Rumney,NH,3266.0,5541,
21927499,2018-10-08 11:49:00,1237,2017,$34.01,Chip Transaction,81833,Waukegan,IL,60085.0,5912,
21927723,2018-10-08 12:33:00,1369,5792,$-70.00,Chip Transaction,72351,Edinburgh,IN,46124.0,5541,
21928014,2018-10-08 13:26:00,1567,3956,$120.00,Swipe Transaction,27092,Binghamton,NY,13903.0,4829,
21928294,2018-10-08 14:23:00,1636,2930,$8.90,Chip Transaction,43293,Cooper,TX,75432.0,5499,
21928306,2018-10-08 14:25:00,1293,5260,$39.45,Chip Transaction,59935,Freeport,TX,77541.0,5499,
21928626,2018-10-08 15:31:00,1575,5582,$0.60,Chip Transaction,14528,Sarasota,FL,34235.0,5499,
21928700,2018-10-08 15:45:00,1540,3496,$53.55,Online Transaction,39021,ONLINE,,,4784,
21928711,2018-10-08 15:48:00,1417,2975,$65.00,Swipe Transaction,22204,Christiansburg,VA,24073.0,5541,
21928735,2018-10-08 15:54:00,584,3878,$4.55,Chip Transaction,75781,North Highlands,CA,95660.0,5411,
21929234,2018-10-08 17:40:00,1314,1140,$11.61,Swipe Transaction,70792,New Braunfels,TX,78130.0,5921,
21929394,2018-10-08 18:38:00,62,2667,$37.12,Chip Transaction,78454,Auburn,CA,95602.0,5812,
21929738,2018-10-08 20:30:00,280,2959,$42.11,Swipe Transaction,21821,Richmond,CA,94804.0,5411,
21929780,2018-10-08 20:48:00,748,1319,$40.00,Chip Transaction,25717,Houston,TX,77033.0,5812,
21930108,2018-10-08 23:15:00,1081,3427,$37.97,Online Transaction,81759,ONLINE,,,7349,
21930299,2018-10-09 03:55:00,1105,4119,$52.29,Chip Transaction,11901,Mission,TX,78572.0,5300,
21930623,2018-10-09 07:04:00,582,3634,$20.48,Swipe Transaction,59935,Bluffton,IN,46714.0,5499,
21930861,2018-10-09 08:00:00,1098,5179,$29.17,Chip Transaction,50867,Hawarden,IA,51023.0,5541,
21931622,2018-10-09 11:00:00,663,4831,$75.07,Chip Transaction,98374,Franklin,TN,37068.0,5411,
21931654,2018-10-09 11:05:00,827,3897,$13.85,Chip Transaction,26810,Utica,NY,13501.0,5541,
21931836,2018-10-09 11:42:00,1283,5305,$63.56,Chip Transaction,86410,Vancouver,WA,98660.0,5211,
21932008,2018-10-09 12:19:00,1702,5244,$26.31,Swipe Transaction,60569,San Gabriel,CA,91775.0,5300,
21932079,2018-10-09 12:32:00,583,343,$28.47,Chip Transaction,40475,Arlington Heights,IL,60005.0,7802,
21932413,2018-10-09 13:32:00,346,4115,$231.34,Chip Transaction,52923,Santa Barbara,CA,93160.0,3504,
21932553,2018-10-09 14:01:00,96,3695,$20.61,Chip Transaction,83480,Yorba Linda,CA,92886.0,9402,
21933009,2018-10-09 15:27:00,1498,3735,$62.98,Chip Transaction,26909,Williamstown,NJ,8094.0,5211,
21933115,2018-10-09 15:46:00,511,2212,$24.83,Online Transaction,18563,ONLINE,,,4121,
21933408,2018-10-09 16:46:00,557,5570,$-303.00,Chip Transaction,49637,Seattle,WA,98198.0,3509,
21934506,2018-10-09 23:51:00,523,2713,$103.28,Swipe Transaction,20688,Holland,MI,49423.0,5411,
21934658,2018-10-10 02:44:00,1709,3319,$60.88,Chip Transaction,8021,Lincoln,NE,68506.0,5651,
21934856,2018-10-10 06:08:00,1762,2353,$4.22,Chip Transaction,79868,Sacramento,CA,95818.0,5411,
21934940,2018-10-10 06:27:00,1903,2973,$5.59,Online Transaction,27310,ONLINE,,,7349,
21935117,2018-10-10 07:04:00,1429,3584,$46.10,Chip Transaction,60569,Denver,CO,80226.0,5300,
21935269,2018-10-10 07:28:00,256,1276,$-73.00,Chip Transaction,59935,Quincy,MA,2169.0,5499,
21935516,2018-10-10 08:13:00,235,6064,$-81.00,Chip Transaction,61195,New York,NY,10025.0,5541,
21935920,2018-10-10 09:28:00,820,3224,$-77.00,Chip Transaction,56431,Houston,TX,77012.0,5541,
21936026,2018-10-10 09:45:00,1955,4220,$34.24,Chip Transaction,81833,Canton,NC,28716.0,5912,
21936783,2018-10-10 11:58:00,1975,5957,$18.16,Online Transaction,39021,ONLINE,,,4784,
21936826,2018-10-10 12:07:00,581,211,$25.53,Chip Transaction,20519,Marrero,LA,70072.0,5942,
21936833,2018-10-10 12:08:00,804,17,$17.92,Swipe Transaction,86586,Bowling Green,KY,42101.0,5300,
21937380,2018-10-10 13:40:00,616,3611,$-80.00,Chip Transaction,59935,York,AL,36925.0,5499,
21937418,2018-10-10 13:46:00,1493,4003,$100.00,Chip Transaction,27092,Boulder Creek,CA,95006.0,4829,
21937651,2018-10-10 14:34:00,1700,2581,$1.40,Chip Transaction,14528,Wooster,OH,44691.0,5499,
21937966,2018-10-10 15:36:00,665,5193,$40.89,Chip Transaction,84008,Warren,OH,44485.0,5912,
21938159,2018-10-10 16:10:00,96,5175,$52.31,Swipe Transaction,43293,Yorba Linda,CA,92887.0,5499,
21938279,2018-10-10 16:31:00,1830,4083,$109.76,Chip Transaction,78608,Highlands,NC,28741.0,8041,
21938417,2018-10-10 17:02:00,90,1233,$20.96,Online Transaction,16798,ONLINE,,,4121,
21938507,2018-10-10 17:34:00,1224,5971,$28.52,Swipe Transaction,20519,District Heights,MD,20747.0,5942,
21938531,2018-10-10 17:43:00,20,376,$0.73,Chip Transaction,86438,Weatherford,TX,76086.0,5499,
21938640,2018-10-10 18:20:00,849,5121,$40.00,Chip Transaction,27092,Dallas,TX,75208.0,4829,Bad PIN
21939123,2018-10-10 21:26:00,820,127,$211.63,Online Transaction,70129,ONLINE,,,7801,
21939377,2018-10-10 23:12:00,58,1324,$286.27,Chip Transaction,39991,Lincoln Park,MI,48146.0,3771,
21939558,2018-10-11 02:59:00,1675,2372,$93.66,Swipe Transaction,71667,Puyallup,WA,98373.0,7538,
21939710,2018-10-11 06:02:00,379,3881,$2.51,Chip Transaction,20519,Selma,AL,36701.0,5942,
21939755,2018-10-11 06:10:00,1008,2325,$18.46,Chip Transaction,20519,Chicago,IL,60657.0,5942,
21939911,2018-10-11 06:45:00,584,3878,$169.21,Online Transaction,726,ONLINE,,,4900,
21940353,2018-10-11 08:05:00,554,3912,$4.24,Swipe Transaction,20519,Bergheim,TX,78004.0,5942,
21940570,2018-10-11 08:42:00,661,1345,$0.46,Chip Transaction,10792,East Texas,PA,18046.0,5411,
21941109,2018-10-11 10:26:00,643,5597,$19.13,Chip Transaction,33395,Saint Albans,NY,11412.0,4121,
21941197,2018-10-11 10:42:00,301,3742,$7.02,Online Transaction,39021,ONLINE,,,4784,
21941313,2018-10-11 11:04:00,39,2039,$18.74,Chip Transaction,98023,Old Saybrook,CT,6475.0,5812,
21941331,2018-10-11 11:06:00,1857,5089,$41.26,Chip Transaction,72933,Florham Park,NJ,7932.0,5912,
21941385,2018-10-11 11:15:00,1644,5525,$6.56,Chip Transaction,6827,Westminster,SC,29693.0,5411,
21941811,2018-10-11 12:24:00,1826,5779,$10.99,Chip Transaction,29920,Lady Lake,FL,32159.0,5812,
21941816,2018-10-11 12:25:00,1475,1177,$5.55,Chip Transaction,23481,Ewa Beach,HI,96706.0,5812,
21941820,2018-10-11 12:26:00,502,3521,$7.39,Swipe Transaction,88646,Freeport,PA,16229.0,5812,
21942077,2018-10-11 13:09:00,1902,3056,$71.00,Swipe Transaction,59935,Caldwell,OH,43724.0,5499,
21942104,2018-10-11 13:15:00,942,3174,$118.48,Swipe Transaction,36414,Prairieville,LA,70769.0,4900,
21942165,2018-10-11 13:26:00,185,4046,$44.31,Online Transaction,73186,ONLINE,,,4814,
21942554,2018-10-11 14:42:00,619,5,$25.69,Chip Transaction,13523,Rochester,MN,55901.0,5310,
21942580,2018-10-11 14:46:00,1563,2054,$7.85,Chip Transaction,61195,Los Angeles,CA,90003.0,5541,
21942637,2018-10-11 14:58:00,782,2216,$64.00,Chip Transaction,22204,Defiance,OH,43512.0,5541,
21943405,2018-10-11 18:14:00,986,2139,$88.00,Swipe Transaction,59935,Freeport,NY,11520.0,5499,
21943605,2018-10-11 19:28:00,1969,4934,$32.25,Chip Transaction,69490,Bradenton,FL,34212.0,5813,
21943652,2018-10-11 19:51:00,1446,3160,$30.30,Swipe Transaction,91081,Broken Bow,OK,74728.0,5812,
21943855,2018-10-11 21:23:00,1917,2129,$68.93,Chip Transaction,78454,Ronkonkoma,NY,11779.0,5812,
21944793,2018-10-12 07:13:00,1509,5276,$19.35,Chip Transaction,86212,Parkville,MD,21234.0,5411,
21944854,2018-10-12 07:25:00,321,5755,$5.37,Chip Transaction,60600,Merrill,WI,54452.0,5499,
21944893,2018-10-12 07:31:00,472,3007,$-100.00,Chip Transaction,59935,Round Lake,IL,60073.0,5499,
21945625,2018-10-12 09:44:00,1150,4856,$5.17,Chip Transaction,75781,Keene,TX,76059.0,5411,
21946173,2018-10-12 11:20:00,1069,5167,$3.57,Chip Transaction,20519,Charlotte,NC,28216.0,5942,
21947241,2018-10-12 14:32:00,642,2051,$20.50,Chip Transaction,38602,Avery,TX,75554.0,5311,
21947410,2018-10-12 14:59:00,472,3826,$63.57,Swipe Transaction,91453,Round Lake,IL,60073.0,5411,
21947591,2018-10-12 15:33:00,403,4580,$64.19,Chip Transaction,60569,Kilgore,TX,75662.0,5300,
21948000,2018-10-12 16:49:00,1296,3708,$50.68,Chip Transaction,42298,Longwood,FL,32750.0,5912,
21948010,2018-10-12 16:51:00,216,2063,$-92.00,Chip Transaction,59935,New Castle,IN,47362.0,5499,
21948095,2018-10-12 17:23:00,1263,140,$49.41,Online Transaction,39021,ONLINE,,,4784,
21948860,2018-10-12 22:54:00,1797,299,$41.90,Online Transaction,15143,ONLINE,,,4784,
21949551,2018-10-13 07:00:00,642,5934,$35.52,Chip Transaction,88910,Atlanta,TX,75551.0,5300,
21949682,2018-10-13 07:21:00,1135,3081,$28.05,Chip Transaction,85403,Torrance,CA,90503.0,5912,
21949811,2018-10-13 07:45:00,1176,5003,$33.57,Online Transaction,39021,ONLINE,,,4784,
21949836,2018-10-13 07:49:00,1918,3898,$95.41,Chip Transaction,81833,Auburn,AL,36831.0,5912,
21949997,2018-10-13 08:20:00,1451,250,$2.71,Chip Transaction,50867,Revere,MA,2151.0,5541,
21950257,2018-10-13 09:06:00,962,1217,$21.64,Swipe Transaction,39420,Green Bay,WI,54302.0,5912,
21950442,2018-10-13 09:35:00,1345,5984,$137.89,Chip Transaction,36113,Gonzales,LA,70737.0,8099,
21950534,2018-10-13 09:52:00,205,3620,$6.65,Swipe Transaction,83480,Great Falls,MT,59404.0,9402,
21950581,2018-10-13 10:00:00,1983,2907,$10.63,Chip Transaction,58854,Laguna Beach,CA,92651.0,5411,
21951343,2018-10-13 12:19:00,156,1334,$11.52,Chip Transaction,46284,Fontana,CA,92335.0,5411,
21951488,2018-10-13 12:41:00,1682,3407,$2.78,Chip Transaction,21586,Grand Forks,ND,58201.0,5411,
21951647,2018-10-13 13:08:00,906,3760,$10.50,Chip Transaction,83480,Tooele,UT,84074.0,9402,
21952191,2018-10-13 14:47:00,1366,2374,$38.34,Chip Transaction,84489,Jacksonville,FL,32210.0,7538,
21952696,2018-10-13 16:29:00,1863,2213,$87.63,Chip Transaction,75781,Battle Creek,MI,49015.0,5411,
21952846,2018-10-13 16:58:00,1140,41,$100.00,Chip Transaction,27092,Lawrence,KS,66049.0,4829,
21953166,2018-10-13 18:47:00,1050,4326,$49.85,Chip Transaction,12727,Durham,NC,27705.0,5812,
21953358,2018-10-13 19:58:00,1098,5179,$-59.00,Chip Transaction,50867,Hawarden,IA,51023.0,5541,
21953625,2018-10-13 21:48:00,39,2039,$49.91,Chip Transaction,98023,Old Saybrook,CT,6475.0,5812,
21953635,2018-10-13 21:51:00,1464,3677,$222.77,Chip Transaction,19964,Kingston,NY,12401.0,5311,
21953754,2018-10-13 22:53:00,156,5438,$25.26,Chip Transaction,79927,Fontana,CA,92335.0,5912,
21953856,2018-10-14 00:52:00,394,4717,$25.74,Online Transaction,39021,ONLINE,,,4784,
21953891,2018-10-14 01:43:00,3,3597,$63.90,Online Transaction,79050,ONLINE,,,4900,
21954324,2018-10-14 06:49:00,490,176,$12.58,Chip Transaction,30412,San Antonio,TX,78230.0,5411,
21954344,2018-10-14 06:52:00,1075,5286,$40.36,Swipe Transaction,12614,Louisville,KY,40299.0,4121,
21954471,2018-10-14 07:18:00,1102,979,$5.36,Chip Transaction,20519,Wilburton,OK,74578.0,5942,
21954570,2018-10-14 07:35:00,1156,3280,$80.00,Chip Transaction,27092,West New York,NJ,7093.0,4829,
21954887,2018-10-14 08:35:00,914,5835,$70.00,Chip Transaction,59935,Wichita,KS,67212.0,5499,
21955142,2018-10-14 09:19:00,1227,2310,$4.73,Swipe Transaction,61195,Plymouth,MI,48170.0,5541,
21955192,2018-10-14 09:30:00,282,4822,$5.68,Swipe Transaction,7933,San Antonio,TX,78221.0,5300,
21955528,2018-10-14 10:32:00,1114,4325,$16.85,Chip Transaction,48618,Jasonville,IN,47438.0,5251,
21955651,2018-10-14 10:55:00,1422,4983,$25.01,Chip Transaction,60569,Fuquay Varina,NC,27526.0,5300,
21955906,2018-10-14 11:40:00,135,2808,$53.14,Online Transaction,39021,ONLINE,,,4784,
21956240,2018-10-14 12:39:00,571,4047,$14.99,Swipe Transaction,86410,Follansbee,WV,26037.0,5211,
21956321,2018-10-14 12:51:00,1006,2185,$4.55,Swipe Transaction,60925,Hobart,IN,46342.0,5411,
21956403,2018-10-14 13:04:00,584,3878,$24.49,Chip Transaction,42484,North Highlands,CA,95660.0,5211,
21956463,2018-10-14 13:15:00,716,4715,$60.00,Chip Transaction,27092,Banning,CA,92220.0,4829,
21956705,2018-10-14 14:01:00,1403,2830,$60.00,Swipe Transaction,27092,Bumpass,VA,23024.0,4829,
21957149,2018-10-14 15:24:00,852,90,$37.87,Online Transaction,88459,ONLINE,,,5311,
21957273,2018-10-14 15:50:00,1463,5245,$100.00,Swipe Transaction,27092,Newburgh,NY,12550.0,4829,
21957569,2018-10-14 16:48:00,478,1099,$13.62,Chip Transaction,24504,Suwanee,GA,30024.0,4214,
21957586,2018-10-14 16:52:00,1098,5179,$54.78,Chip Transaction,50867,Hawarden,IA,51023.0,5541,
21958126,2018-10-14 20:10:00,124,3050,$1.32,Swipe Transaction,14528,Lawton,OK,73505.0,5499,
21958234,2018-10-14 20:52:00,1209,4573,$71.24,Chip Transaction,50783,New Rochelle,NY,10801.0,5411,
21958289,2018-10-14 21:12:00,1787,4826,$55.11,Chip Transaction,24339,Lexington,KY,40509.0,5812,
21958957,2018-10-15 06:29:00,1694,3079,$46.25,Chip Transaction,79927,Stamford,CT,6902.0,5912,
21959175,2018-10-15 07:26:00,360,4441,$18.14,Chip Transaction,24108,Woodbine,NJ,8270.0,5912,
21959298,2018-10-15 07:56:00,374,3791,$35.59,Online Transaction,15143,ONLINE,,,4784,
21959581,2018-10-15 08:54:00,1432,2726,$38.32,Online Transaction,16798,ONLINE,,,4121,
21959596,2018-10-15 08:56:00,1646,4742,$23.09,Chip Transaction,31076,Mckeesport,PA,15132.0,5411,
21959633,2018-10-15 09:08:00,152,2848,$99.17,Chip Transaction,59935,Atlanta,GA,30318.0,5499,
21959878,2018-10-15 10:04:00,1168,3239,$94.95,Chip Transaction,68751,East Hanover,NJ,7936.0,5651,
21960053,2018-10-15 10:41:00,377,4602,$16.40,Swipe Transaction,22204,New York,NY,10009.0,5541,
21960102,2018-10-15 10:50:00,1024,1006,$85.93,Chip Transaction,61195,Andover,KS,67002.0,5541,
21960244,2018-10-15 11:25:00,888,5377,$52.52,Online Transaction,73186,ONLINE,,,4814,
21960514,2018-10-15 12:22:00,573,3268,$9.94,Chip Transaction,23866,Lincolnton,GA,30817.0,5812,
21960609,2018-10-15 12:39:00,1226,4159,$205.37,Online Transaction,65108,ONLINE,,,4899,
21960663,2018-10-15 12:51:00,1054,202,$11.74,Chip Transaction,35451,Gresham,OR,97080.0,5812,
21961320,2018-10-15 14:57:00,285,3442,$8.00,Chip Transaction,77107,San Jose,CA,95112.0,7832,
21961376,2018-10-15 15:08:00,585,5881,$26.56,Swipe Transaction,94973,Bastrop,TX,78602.0,4121,
21961545,2018-10-15 15:39:00,1863,2213,$71.00,Chip Transaction,59935,Battle Creek,MI,49015.0,5499,
21961987,2018-10-15 17:20:00,473,2696,$17.27,Chip Transaction,65609,Detroit,MI,48235.0,5211,
21962247,2018-10-15 18:49:00,16,4964,$100.29,Chip Transaction,54850,Council Bluffs,IA,51501.0,4814,
21962601,2018-10-15 21:07:00,1877,2398,$13.03,Chip Transaction,69918,Rockwall,TX,75032.0,5921,
21962850,2018-10-15 22:50:00,1168,3239,$59.73,Chip Transaction,61195,Berkeley Heights,NJ,7922.0,5541,
21963403,2018-10-16 07:04:00,1422,4983,$-53.00,Chip Transaction,43293,Benson,NC,27504.0,5499,
21963653,2018-10-16 08:07:00,50,3191,$9.72,Chip Transaction,44578,Dollar Bay,MI,49922.0,5812,
21963932,2018-10-16 09:11:00,1723,4099,$15.23,Chip Transaction,50783,White Hall,IL,62092.0,5411,
21964082,2018-10-16 09:49:00,305,341,$1.29,Swipe Transaction,14528,Auburn,NY,13021.0,5499,
21964545,2018-10-16 11:29:00,1717,6122,$12.62,Chip Transaction,50867,Orchard Park,NY,14127.0,5541,
21964791,2018-10-16 12:25:00,791,2295,$76.00,Chip Transaction,22204,Chino,CA,91710.0,5541,
21964823,2018-10-16 12:32:00,1246,4810,$12.30,Swipe Transaction,88646,Eight Mile,AL,36613.0,5812,
21964862,2018-10-16 12:38:00,1654,1368,$-70.00,Chip Transaction,43293,Newport,RI,2840.0,5499,
21965243,2018-10-16 13:49:00,1794,5205,$125.09,Chip Transaction,3112,San Antonio,TX,78209.0,7538,
21966132,2018-10-16 16:48:00,623,2072,$57.25,Swipe Transaction,10088,Mokena,IL,60448.0,5211,
21966521,2018-10-16 18:50:00,27,2631,$59.58,Chip Transaction,60569,Waco,TX,76703.0,5300,
21966647,2018-10-16 19:33:00,1656,4448,$55.57,Chip Transaction,72515,Delhi,India,,5814,
21967130,2018-10-16 22:50:00,704,2945,$19.06,Chip Transaction,74146,Mount Kisco,NY,10549.0,4121,
21967349,2018-10-17 02:37:00,1459,3383,$1.76,Swipe Transaction,75936,Albuquerque,NM,87121.0,5814,
21967955,2018-10-17 07:27:00,1269,4147,$44.09,Online Transaction,96246,ONLINE,,,4784,
21968509,2018-10-17 09:01:00,973,5706,$8.61,Chip Transaction,98374,Crenshaw,MS,38621.0,5411,
21968913,2018-10-17 10:13:00,63,2805,$1.48,Online Transaction,39021,ONLINE,,,4784,
21969138,2018-10-17 10:52:00,256,5638,$17.03,Chip Transaction,72036,Zebulon,NC,27597.0,4121,
21969737,2018-10-17 12:33:00,1448,5907,$39.06,Online Transaction,39021,ONLINE,,,4784,
21969813,2018-10-17 12:43:00,672,5001,$27.99,Chip Transaction,31893,Greeneville,TN,37743.0,5311,
21969905,2018-10-17 12:58:00,545,1120,$84.09,Swipe Transaction,36492,East Peoria,IL,61611.0,4900,
21970328,2018-10-17 14:18:00,577,3116,$23.37,Chip Transaction,20561,Show Low,AZ,85901.0,5912,
21970438,2018-10-17 14:38:00,124,3050,$10.04,Chip Transaction,60569,Lawton,OK,73505.0,5300,
21970614,2018-10-17 15:09:00,114,5283,$-389.00,Chip Transaction,59474,Santee,CA,92071.0,3722,
21971500,2018-10-17 18:57:00,1411,1069,$67.33,Chip Transaction,88646,Saint Charles,IL,60174.0,5812,
21971535,2018-10-17 19:06:00,328,1263,$101.28,Chip Transaction,55235,Charlotte,NC,28215.0,5300,
21971594,2018-10-17 19:23:00,1811,4894,$128.62,Chip Transaction,86410,Redwood City,CA,94065.0,5211,
21971866,2018-10-17 21:13:00,1361,4950,$5.06,Chip Transaction,10297,Detroit,MI,48202.0,5921,
21971867,2018-10-17 21:14:00,733,3707,$207.41,Chip Transaction,75422,Woodway,TX,76712.0,6300,
21971881,2018-10-17 21:18:00,1274,3200,$1.16,Chip Transaction,86438,Pawtucket,RI,2860.0,5499,
21972094,2018-10-17 22:55:00,156,5438,$34.24,Chip Transaction,46284,Fontana,CA,92335.0,5411,
21972275,2018-10-18 03:10:00,386,3673,$245.88,Chip Transaction,72894,Worcester,MA,1602.0,4900,
21972280,2018-10-18 03:15:00,706,320,$54.44,Swipe Transaction,18215,Fairfax,CA,94978.0,5719,
21972365,2018-10-18 05:32:00,1540,5562,$3.19,Swipe Transaction,259,Fairfield,OH,45014.0,5812,
21972614,2018-10-18 06:44:00,585,5881,$38.31,Swipe Transaction,59935,Bastrop,TX,78602.0,5499,
21972658,2018-10-18 06:55:00,655,2133,$43.82,Online Transaction,39021,ONLINE,,,4784,
21972843,2018-10-18 07:30:00,1147,3924,$19.67,Chip Transaction,22204,Woodstock,NY,12498.0,5541,
21973131,2018-10-18 08:20:00,1659,959,$25.38,Online Transaction,18563,ONLINE,,,4121,
21973152,2018-10-18 08:25:00,573,3268,$12.06,Chip Transaction,20561,Lincolnton,GA,30817.0,5912,
21973206,2018-10-18 08:35:00,1660,4455,$6.72,Chip Transaction,68671,Bartlesville,OK,74006.0,5541,
21973420,2018-10-18 09:14:00,1777,2267,$4.85,Chip Transaction,59935,Annandale,VA,22003.0,5499,
21973515,2018-10-18 09:31:00,1495,5767,$9.91,Chip Transaction,26909,Indianapolis,IN,46260.0,5211,
21973950,2018-10-18 10:53:00,1759,4232,$16.92,Chip Transaction,46284,Oceanside,CA,92057.0,5411,
21974032,2018-10-18 11:07:00,1575,3635,$60.00,Chip Transaction,27092,Osprey,FL,34229.0,4829,
21974084,2018-10-18 11:16:00,196,285,$-65.00,Swipe Transaction,56431,Jackson,GA,30233.0,5541,
21974744,2018-10-18 13:13:00,1518,1204,$25.98,Chip Transaction,89363,Somerville,AL,35670.0,7210,
21974898,2018-10-18 13:39:00,1737,5756,$10.45,Chip Transaction,81833,Eastpointe,MI,48021.0,5912,
21975176,2018-10-18 14:25:00,1660,4223,$11.98,Chip Transaction,75781,Bartlesville,OK,74006.0,5411,
21975228,2018-10-18 14:33:00,1888,1016,$-63.00,Chip Transaction,59935,Farmington,MN,55024.0,5499,Insufficient Balance
21975572,2018-10-18 15:38:00,1703,2969,$10.45,Chip Transaction,68671,Grand Junction,CO,81506.0,5541,
21975633,2018-10-18 15:51:00,1582,6110,$211.41,Online Transaction,73186,ONLINE,,,4814,
21975637,2018-10-18 15:52:00,96,3695,$199.03,Chip Transaction,50783,Yorba Linda,CA,92886.0,5411,
21975830,2018-10-18 16:28:00,676,1250,$45.83,Chip Transaction,60569,The Colony,TX,75056.0,5300,
21975982,2018-10-18 16:54:00,1543,3864,$18.83,Online Transaction,15143,ONLINE,,,4784,
21976043,2018-10-18 17:09:00,115,5704,$200.00,Swipe Transaction,27092,Port Chester,NY,10573.0,4829,
21976460,2018-10-18 19:39:00,734,1252,$5.20,Chip Transaction,20561,Buffalo,NY,14215.0,5912,
21976507,2018-10-18 19:59:00,1293,5260,$42.05,Online Transaction,41122,ONLINE,,,4784,
21976566,2018-10-18 20:20:00,1382,5262,$97.80,Online Transaction,56276,ONLINE,,,4899,
21976741,2018-10-18 21:41:00,207,2661,$35.64,Chip Transaction,69972,Danville,VA,24541.0,5814,
21976773,2018-10-18 21:55:00,1117,1162,$137.34,Chip Transaction,18131,Garland,TX,75043.0,4111,
21976995,2018-10-19 00:26:00,1026,983,$50.28,Chip Transaction,86616,Clovis,CA,93619.0,4814,
21977084,2018-10-19 02:07:00,1367,2053,$85.00,Chip Transaction,59935,Green Bay,WI,54303.0,5499,
21977561,2018-10-19 06:55:00,647,4460,$14.01,Chip Transaction,22204,Clovis,CA,93619.0,5541,
21977633,2018-10-19 07:08:00,1102,2822,$4.04,Chip Transaction,43293,Tulsa,OK,74145.0,5499,
21978014,2018-10-19 08:10:00,1296,80,$6.21,Chip Transaction,59935,Longwood,FL,32750.0,5499,
21978333,2018-10-19 09:04:00,286,1358,$262.15,Chip Transaction,7273,Leakesville,MS,39451.0,8021,
21979075,2018-10-19 11:16:00,839,4725,$17.93,Chip Transaction,48919,Kent,CT,6757.0,5311,
21979784,2018-10-19 13:15:00,327,3062,$173.71,Online Transaction,76210,ONLINE,,,5732,
21979834,2018-10-19 13:22:00,1020,2728,$14.92,Chip Transaction,92289,Schaumburg,IL,60194.0,5411,
21980379,2018-10-19 15:03:00,1094,138,$19.91,Chip Transaction,24504,Pellston,MI,49769.0,4214,
21980557,2018-10-19 15:36:00,565,3175,$25.92,Swipe Transaction,60569,Frisco,TX,75034.0,5300,
21980568,2018-10-19 15:39:00,542,2025,$10.05,Chip Transaction,48919,Oklahoma City,OK,73132.0,5311,
21980811,2018-10-19 16:27:00,1100,5964,$163.66,Chip Transaction,1218,Levittown,NY,11756.0,5300,
21980924,2018-10-19 16:50:00,84,5750,$2.39,Chip Transaction,14528,Lenoir,NC,28645.0,5499,
21980942,2018-10-19 16:53:00,1499,3991,$203.60,Online Transaction,54730,ONLINE,,,6300,
21981136,2018-10-19 17:56:00,848,3915,$28.25,Online Transaction,73186,ONLINE,,,4814,
21981165,2018-10-19 18:06:00,104,4205,$49.22,Swipe Transaction,75936,Grand Prairie,TX,75050.0,5814,
21981391,2018-10-19 19:22:00,452,4451,$66.76,Chip Transaction,24919,Houston,TX,77096.0,5310,
21981479,2018-10-19 20:03:00,145,5521,$81.00,Chip Transaction,43293,Briceville,TN,37710.0,5499,
21982292,2018-10-20 06:13:00,1079,5826,$-83.00,Chip Transaction,49789,Rockville Centre,NY,11570.0,5541,
21982423,2018-10-20 06:40:00,1971,3293,$9.59,Swipe Transaction,91128,Phoenix,NY,13135.0,5411,
21982688,2018-10-20 07:34:00,373,2817,$24.60,Chip Transaction,69956,Huntington,IN,46750.0,5310,
21984207,2018-10-20 12:00:00,581,3691,$28.78,Chip Transaction,82395,Kenner,LA,70062.0,5310,
21984372,2018-10-20 12:33:00,509,4588,$17.70,Chip Transaction,10173,Huntington,WV,25705.0,5411,
21984524,2018-10-20 12:58:00,803,1172,$5.75,Chip Transaction,82981,Turlock,CA,95382.0,5912,
21984892,2018-10-20 14:06:00,1946,5701,$23.20,Online Transaction,39021,ONLINE,,,4784,
21984922,2018-10-20 14:14:00,1885,2435,$34.06,Swipe Transaction,29974,Winder,GA,30680.0,7538,
